card_id,opportunity_id,why,before_start,participation_steps,make_it_easier,participation_levels,indicators,whats_next,support_notes,status,source_file
SHOP-073-CARD003,SHOP-073-OP003,ليختم مراجعته بقرار عملي يخصه.,راجع معه ما لاحظه من التقييمات والصور.,الحسم بالشراء أو البحث عن بديل.,اطرح عليه سؤالًا بسيطًا يساعده على الحسم.,المساعدة في القرار، المشاركة بالرأي، القرار الكامل بمفرده.,يعبّر عن قراره بوضوح.,المنتج جاهز للإضافة للسلة أو البحث عن بديل.,لا يتطلب أدوات دعم إضافية.,معتمد مبدئيًا,Pasted text (3)(4).txt
SHOP-074-CARD001,SHOP-074-OP001,ليساهم في تنظيم اهتماماته الشخصية رقميًا.,"حدد له زر ""الحفظ"" أو رمز القلب على الشاشة.",الضغط على الزر لحفظ المنتج المفضل.,استخدم رمزًا واضحًا وكبيرًا للحفظ.,المساعدة في الضغط، الضغط بمفرده، حفظ أكثر من منتج.,يحفظ المنتجات المفضلة بثقة متزايدة.,الانتقال إلى مراجعة وتصفية القائمة لاحقاً.,رمز حفظ واضح وكبير.,معتمد مبدئيًا,Pasted text (3)(4).txt
SHOP-074-CARD002,SHOP-074-OP002,ليختم مهمته بمراجعة قراراته السابقة.,افتح قائمة الأمنيات معًا.,مراجعة كل منتج، إزالة ما لم يعد يهمه.,ركّز على منتج واحد في كل مراجعة.,المساعدة في المراجعة، المراجعة بمفرده، التصفية الكاملة.,يراجع ويصفّي القائمة بثقة متزايدة.,القائمة جاهزة ومحدّثة لاختياراته المستقبلية.,لا يتطلب أدوات دعم إضافية.,معتمد مبدئيًا,Pasted text (3)(4).txt
SHOP-075-CARD001,SHOP-075-OP001,ليساهم في التأكد من صحة اختياراته قبل الشراء.,افتح صفحة السلة معًا.,مراجعة كل منتج والكمية، التأكد من صحتها.,ركّز على منتج واحد في كل مرة.,المساعدة في المراجعة، المراجعة الجزئية، المراجعة الكاملة.,يراجع السلة بثقة متزايدة.,الانتقال إلى إدخال أو تأكيد عنوان التوصيل.,لا يتطلب أدوات دعم إضافية.,معتمد مبدئيًا,Pasted text (3)(4).txt
SHOP-075-CARD002,SHOP-075-OP002,ليساهم في مهمة توثيق بسيطة تخص وصول الطلب.,جهّز العنوان المحفوظ مسبقًا.,التحقق من العنوان الظاهر، تأكيده.,استخدم عنوانًا محفوظًا مسبقًا لتقليل الكتابة.,المساعدة في التحقق، التحقق بمفرده، التأكيد الكامل.,يتحقق من العنوان بثقة متزايدة.,الانتقال إلى اختيار طريقة الدفع وتأكيد الطلب.,عنوان محفوظ مسبقًا.,معتمد مبدئيًا,Pasted text (3)(4).txt
SHOP-075-CARD003,SHOP-075-OP003,ليختم عملية الشراء بخطوة إتمام أخيرة.,اعرض عليه طرق الدفع المتاحة.,اختيار طريقة الدفع، الضغط على تأكيد الطلب.,استخدم طريقة دفع محفوظة مسبقًا.,المساعدة في الاختيار، الاختيار بمفرده، التأكيد النهائي أيضًا.,يؤكد الطلب بثقة متزايدة.,الطلب مؤكد وجاهز للتوصيل.,طريقة دفع محفوظة مسبقًا.,معتمد مبدئيًا,Pasted text (3)(4).txt
SHOP-076-CARD001,SHOP-076-OP001,ليساهم في قرار عملي يوازن بين السرعة والتكلفة.,اعرض عليه خيارات الشحن المتاحة.,قراءة كل خيار وتكلفته، المقارنة بمساعدتك.,ركّز على خيارين فقط للمقارنة.,المساعدة في المقارنة، المقارنة بمفرده، الاختيار النهائي أيضًا.,يقارن الخيارات بثقة متزايدة.,الانتقال إلى اختيار التوقيت المناسب للتوصيل.,لا يتطلب أدوات دعم إضافية.,معتمد مبدئيًا,Pasted text (3)(4).txt
SHOP-076-CARD002,SHOP-076-OP002,ليساهم في تحديد موعد يناسب جدول الأسرة.,راجع معه جدول الأسرة القريب.,اختيار الموعد المناسب من الخيارات المتاحة.,حدد له يومين أو ثلاثة للاختيار بينها.,المساعدة في الاختيار، الاختيار بمفرده، التأكيد الكامل.,يختار الموعد المناسب بثقة متزايدة.,الانتقال إلى اعتماد الاختيار لإتمام العملية.,لا يتطلب أدوات دعم إضافية.,معتمد مبدئيًا,Pasted text (3)(4).txt
SHOP-076-CARD003,SHOP-076-OP003,ليختم قراره بخطوة تأكيد أخيرة.,راجع معه الاختيار النهائي.,الضغط على زر الاعتماد أو التأكيد.,كبّر حجم الزر إن أمكن على الشاشة.,المساعدة في الضغط، الضغط بمفرده، التحقق من التأكيد أيضًا.,يعتمد الاختيار بثقة متزايدة.,طريقة الشحن محددة والطلب في طريقه للتجهيز.,لا يتطلب أدوات دعم إضافية.,معتمد مبدئيًا,Pasted text (3)(4).txt
SHOP-077-CARD001,SHOP-077-OP001,ليساهم في متابعة طلب يترقبه بنفسه.,احفظ رابط التتبع في مكان سهل الوصول.,فتح الرابط، النظر لحالة الطلب.,ضع اختصارًا للرابط على الشاشة الرئيسية.,المساعدة في الفتح، الفتح بمفرده، المتابعة الدورية الكاملة.,يفتح الرابط ويتابع الحالة بثقة متزايدة.,الانتقال إلى متابعة مسار الشحنة على الخريطة أو عبر الحالات.,اختصار رابط التتبع.,معتمد مبدئيًا,Pasted text (3)(4).txt
SHOP-077-CARD002,SHOP-077-OP002,ليساهم في فهم مراحل وصول طلبه.,اعرض عليه رموز الحالات المختلفة (تم الشحن، في الطريق).,النظر للحالة الحالية، فهم معناها.,استخدم صورًا أو رموزًا بسيطة لكل حالة.,المراقبة معك، الفهم بمساعدة، الفهم بمفرده.,يفهم الحالة الحالية بثقة متزايدة.,الانتقال إلى توقع وتحديد موعد الاستلام.,رموز بسيطة لكل حالة شحن.,معتمد مبدئيًا,Pasted text (3)(4).txt
SHOP-077-CARD003,SHOP-077-OP003,ليختم متابعته بتوقع عملي لموعد وصول طلبه.,راجع معه المعلومات المتوفرة عن الموعد.,تحديد الموعد المتوقع، إخبار الأسرة به.,استخدم تقويمًا بسيطًا لوضع علامة على الموعد.,المساعدة في التحديد، التحديد بمفرده، الإخبار الكامل للأسرة.,يحدد الموعد ويشارك المعلومة بثقة متزايدة.,الانتظار لاستلام إشعار وصول الطلبية.,تقويم بسيط لوضع العلامات.,معتمد مبدئيًا,Pasted text (3)(4).txt
SHOP-078-CARD001,SHOP-078-OP001,ليساهم في متابعة معلومة تخص وصول طلبه.,اعرض عليه شكل الإشعار المتوقع.,فتح الرسالة أو الإشعار، قراءته.,استخدم تنبيهًا صوتيًا واضحًا للإشعارات.,المساعدة في القراءة، القراءة بمفرده، الفهم الكامل للمحتوى.,يقرأ الإشعار ويفهمه بثقة متزايدة.,الانتقال إلى تجهيز كود الاستلام المطلوب.,تنبيه صوتي للإشعارات.,معتمد مبدئيًا,Pasted text (3)(4).txt
SHOP-078-CARD002,SHOP-078-OP002,ليساهم في التحضير لاستلام طلبه بنفسه.,حدد له مكان الكود في الرسالة أو التطبيق.,نسخ أو تذكر الكود، تجهيزه للاستلام.,خذ لقطة شاشة للكود لسهولة الوصول إليه.,المساعدة في التجهيز، التجهيز بمفرده، عرضه عند الاستلام أيضًا.,يجهز الكود بثقة متزايدة.,الانتقال إلى إبلاغ أفراد الأسرة بوصول المندوب.,لقطة شاشة للكود.,معتمد مبدئيًا,Pasted text (3)(4).txt
SHOP-078-CARD003,SHOP-078-OP003,ليساهم في مهمة تواصل بسيطة داخل الأسرة.,جهّز جملة بسيطة للإبلاغ.,إخبار أحد أفراد الأسرة بوصول المندوب.,استخدم عبارة ثابتة يستخدمها في كل مرة.,الإشارة لشخص قريب، الإبلاغ بمساعدة، الإبلاغ بمفرده.,يبلغ الأسرة بثقة متزايدة.,الانتقال إلى استلام طلبية منزلية من مندوب التوصيل.,عبارة إبلاغ ثابتة.,معتمد مبدئيًا,Pasted text (3)(4).txt
SHOP-079-CARD001,SHOP-079-OP001,ليمارس دورًا اجتماعيًا بسيطًا في استقبال زائر مؤقت.,ابقَ قريبًا منه عند فتح الباب.,التوجه للباب، فتحه لاستقبال المندوب.,علّمه عبارة ترحيب بسيطة يستخدمها دائمًا.,المرافقة عند الاستقبال، الاستقبال بمساعدة قريبة، الاستقبال بمفرده.,يبادر بالترحيب بثقة متزايدة.,الانتقال إلى استلام الطرد أو الأكياس.,عبارة ترحيب جاهزة.,معتمد مبدئيًا,Pasted text (3)(4).txt
SHOP-079-CARD002,SHOP-079-OP002,ليساهم بخطوة عملية تكمل استقبال المندوب.,تأكد أن الطرد ليس ثقيلًا جدًا لحمله.,استلام الطرد من المندوب، حمله للداخل.,رافقه أول مرة لمعرفة طريقة الاستلام.,المساعدة في الاستلام، الاستلام بمفرده، الحمل الكامل للداخل.,يستلم الطرد بثبات دون تردد.,الانتقال إلى تزويد المندوب بكود التسليم إن لزم.,لا يتطلب أدوات دعم إضافية.,معتمد مبدئيًا,Pasted text (3)(4).txt
SHOP-079-CARD003,SHOP-079-OP003,ليختم عملية الاستلام بخطوة تحقق بسيطة.,جهّز الكود جاهزًا معه.,إظهار الكود للمندوب أو ذكره له.,استخدم لقطة شاشة للكود لتقليل الحاجة للكتابة.,المساعدة في التزويد، التزويد بمفرده، التزويد الكامل بثقة.,يزوّد المندوب بالكود بثقة متزايدة.,الانتقال إلى فحص المنتجات عند الاستلام.,لقطة شاشة للكود.,معتمد مبدئيًا,Pasted text (3)(4).txt
