opportunity_id,event_id,opportunity_name_ar,display_order,future_participation_level,safety_mode,status,source_file,participation_level,role_scope,organization_demand,variation_demand,classification_reason,review_required
HOME-009-OP001,HOME-009,ربط كيس القمامة بإحكام.,1,,,بطاقة مشاركة مطلوبة,Pasted text (3)(3).txt,moderate,moderate,moderate,simple,اعتُمد مستوى بُعدين من ثلاثة: حجم الدور متوسط، الترابط والتنظيم متوسط، الاختيار والتكيف بسيط.,false
HOME-009-OP002,HOME-009,حمل الكيس إلى الخارج.,2,,,بطاقة مشاركة مطلوبة,Pasted text (3)(3).txt,moderate,moderate,moderate,simple,اعتُمد مستوى بُعدين من ثلاثة: حجم الدور متوسط، الترابط والتنظيم متوسط، الاختيار والتكيف بسيط.,false
HOME-009-OP003,HOME-009,وضع الكيس داخل الحاوية وإغلاقها.,3,,,بطاقة مشاركة مطلوبة,Pasted text (3)(3).txt,moderate,moderate,moderate,simple,اعتُمد مستوى بُعدين من ثلاثة: حجم الدور متوسط، الترابط والتنظيم متوسط، الاختيار والتكيف بسيط.,false
HOME-010-OP001,HOME-010,إخراج الكيس الممتلئ من السلة.,1,,,بطاقة مشاركة مطلوبة,Pasted text (3)(3).txt,moderate,moderate,moderate,simple,اعتُمد مستوى بُعدين من ثلاثة: حجم الدور متوسط، الترابط والتنظيم متوسط، الاختيار والتكيف بسيط.,false
HOME-010-OP002,HOME-010,إحضار لفة الأكياس الجديدة.,2,,,بطاقة مشاركة مطلوبة,Pasted text (3)(3).txt,moderate,moderate,moderate,simple,اعتُمد مستوى بُعدين من ثلاثة: حجم الدور متوسط، الترابط والتنظيم متوسط، الاختيار والتكيف بسيط.,false
HOME-010-OP003,HOME-010,تلبيس الكيس الجديد داخل السلة.,3,,,بطاقة مشاركة مطلوبة,Pasted text (3)(3).txt,moderate,moderate,moderate,simple,اعتُمد مستوى بُعدين من ثلاثة: حجم الدور متوسط، الترابط والتنظيم متوسط، الاختيار والتكيف بسيط.,false
HOME-011-OP001,HOME-011,رش سائل تلميع الزجاج.,1,,,بطاقة مشاركة مطلوبة,Pasted text (3)(3).txt,moderate,moderate,moderate,simple,اعتُمد مستوى بُعدين من ثلاثة: حجم الدور متوسط، الترابط والتنظيم متوسط، الاختيار والتكيف بسيط.,false
HOME-011-OP002,HOME-011,مسح الزجاج بفوطة أو أداة مسح.,2,,,بطاقة مشاركة مطلوبة,Pasted text (3)(3).txt,simple,simple,advanced,simple,اعتُمد مستوى بُعدين من ثلاثة: حجم الدور بسيط، الترابط والتنظيم متقدم، الاختيار والتكيف بسيط.,false
HOME-011-OP003,HOME-011,مسح إطارات النوافذ السفلية.,3,,,بطاقة مشاركة مطلوبة,Pasted text (3)(3).txt,simple,simple,moderate,simple,اعتُمد مستوى بُعدين من ثلاثة: حجم الدور بسيط، الترابط والتنظيم متوسط، الاختيار والتكيف بسيط.,false
HOME-012-OP001,HOME-012,ترتيب سجادة المدخل.,1,,,بطاقة مشاركة مطلوبة,Pasted text (3)(3).txt,simple,moderate,simple,simple,اعتُمد مستوى بُعدين من ثلاثة: حجم الدور متوسط، الترابط والتنظيم بسيط، الاختيار والتكيف بسيط.,false
HOME-012-OP002,HOME-012,تعليق المعاطف أو المظلات في أماكنها.,2,,,بطاقة مشاركة مطلوبة,Pasted text (3)(3).txt,advanced,advanced,advanced,simple,اعتُمد مستوى بُعدين من ثلاثة: حجم الدور متقدم، الترابط والتنظيم متقدم، الاختيار والتكيف بسيط.,false
HOME-012-OP003,HOME-012,مسح طاولة المدخل.,3,,,بطاقة مشاركة مطلوبة,Pasted text (3)(3).txt,simple,simple,simple,simple,تطابقت الأبعاد الثلاثة: حجم الدور بسيط، الترابط والتنظيم بسيط، الاختيار والتكيف بسيط.,false
HOME-013-OP001,HOME-013,تعبئة إبريق الري بالماء.,1,,,بطاقة مشاركة مطلوبة,Pasted text (3)(3).txt,moderate,moderate,moderate,simple,اعتُمد مستوى بُعدين من ثلاثة: حجم الدور متوسط، الترابط والتنظيم متوسط، الاختيار والتكيف بسيط.,false
HOME-013-OP002,HOME-013,ري النباتات بالكمية المحددة.,2,,,بطاقة مشاركة مطلوبة,Pasted text (3)(3).txt,moderate,moderate,moderate,simple,اعتُمد مستوى بُعدين من ثلاثة: حجم الدور متوسط، الترابط والتنظيم متوسط، الاختيار والتكيف بسيط.,false
HOME-013-OP003,HOME-013,إزالة الأوراق الجافة المتساقطة.,3,,,بطاقة مشاركة مطلوبة,Pasted text (3)(3).txt,moderate,moderate,moderate,simple,اعتُمد مستوى بُعدين من ثلاثة: حجم الدور متوسط، الترابط والتنظيم متوسط، الاختيار والتكيف بسيط.,false
HOME-014-OP001,HOME-014,كنس أرضية الشرفة.,1,,,بطاقة مشاركة مطلوبة,Pasted text (3)(3).txt,simple,simple,simple,simple,تطابقت الأبعاد الثلاثة: حجم الدور بسيط، الترابط والتنظيم بسيط، الاختيار والتكيف بسيط.,false
HOME-014-OP002,HOME-014,مسح الكراسي والطاولة الخارجية.,2,,,بطاقة مشاركة مطلوبة,Pasted text (3)(3).txt,simple,simple,moderate,simple,اعتُمد مستوى بُعدين من ثلاثة: حجم الدور بسيط، الترابط والتنظيم متوسط، الاختيار والتكيف بسيط.,false
HOME-014-OP003,HOME-014,ترتيب مساحة الجلوس.,3,,,بطاقة مشاركة مطلوبة,Pasted text (3)(3).txt,simple,moderate,simple,simple,اعتُمد مستوى بُعدين من ثلاثة: حجم الدور متوسط، الترابط والتنظيم بسيط، الاختيار والتكيف بسيط.,false
HOME-015-OP001,HOME-015,تجهيز مناشف الضيوف النظيفة.,1,,,بطاقة مشاركة مطلوبة,Pasted text (3)(3).txt,moderate,moderate,moderate,simple,اعتُمد مستوى بُعدين من ثلاثة: حجم الدور متوسط، الترابط والتنظيم متوسط، الاختيار والتكيف بسيط.,false
HOME-015-OP002,HOME-015,ترتيب وسائد الجلوس.,2,,,بطاقة مشاركة مطلوبة,Pasted text (3)(3).txt,simple,moderate,simple,simple,اعتُمد مستوى بُعدين من ثلاثة: حجم الدور متوسط، الترابط والتنظيم بسيط، الاختيار والتكيف بسيط.,false
HOME-015-OP003,HOME-015,توزيع علب المناديل في الغرفة.,3,,,بطاقة مشاركة مطلوبة,Pasted text (3)(3).txt,moderate,moderate,moderate,simple,اعتُمد مستوى بُعدين من ثلاثة: حجم الدور متوسط، الترابط والتنظيم متوسط، الاختيار والتكيف بسيط.,false
HOME-016-OP001,HOME-016,تجميع فناجين وأكواب الضيافة.,1,,,بطاقة مشاركة مطلوبة,Pasted text (3)(3).txt,moderate,moderate,moderate,simple,اعتُمد مستوى بُعدين من ثلاثة: حجم الدور متوسط، الترابط والتنظيم متوسط، الاختيار والتكيف بسيط.,false
HOME-016-OP002,HOME-016,جمع المناديل المستعملة.,2,,,بطاقة مشاركة مطلوبة,Pasted text (3)(3).txt,simple,simple,simple,simple,تطابقت الأبعاد الثلاثة: حجم الدور بسيط، الترابط والتنظيم بسيط، الاختيار والتكيف بسيط.,false
HOME-016-OP003,HOME-016,إعادة الكراسي لأماكنها المعتادة.,3,,,بطاقة مشاركة مطلوبة,Pasted text (3)(3).txt,moderate,moderate,moderate,simple,اعتُمد مستوى بُعدين من ثلاثة: حجم الدور متوسط، الترابط والتنظيم متوسط، الاختيار والتكيف بسيط.,false
HOME-017-OP001,HOME-017,تجميع الأشياء المتناثرة في صناديق.,1,,,بطاقة مشاركة مطلوبة,Pasted text (3)(3).txt,moderate,moderate,moderate,simple,اعتُمد مستوى بُعدين من ثلاثة: حجم الدور متوسط، الترابط والتنظيم متوسط، الاختيار والتكيف بسيط.,false
HOME-017-OP002,HOME-017,مسح الأرفف.,2,,,بطاقة مشاركة مطلوبة,Pasted text (3)(3).txt,simple,simple,simple,simple,تطابقت الأبعاد الثلاثة: حجم الدور بسيط، الترابط والتنظيم بسيط، الاختيار والتكيف بسيط.,false
HOME-017-OP003,HOME-017,رص الصناديق على الرفوف.,3,,,بطاقة مشاركة مطلوبة,Pasted text (3)(3).txt,moderate,moderate,moderate,simple,اعتُمد مستوى بُعدين من ثلاثة: حجم الدور متوسط، الترابط والتنظيم متوسط، الاختيار والتكيف بسيط.,false
HOME-018-OP001,HOME-018,تجميع عبوات المنظفات.,1,,,بطاقة مشاركة مطلوبة,Pasted text (3)(3).txt,simple,moderate,simple,simple,اعتُمد مستوى بُعدين من ثلاثة: حجم الدور متوسط، الترابط والتنظيم بسيط، الاختيار والتكيف بسيط.,false
HOME-018-OP002,HOME-018,إعادة المكنسة والممسحة إلى الزاوية المخصصة.,2,,,بطاقة مشاركة مطلوبة,Pasted text (3)(3).txt,simple,simple,advanced,simple,اعتُمد مستوى بُعدين من ثلاثة: حجم الدور بسيط، الترابط والتنظيم متقدم، الاختيار والتكيف بسيط.,false
HOME-018-OP003,HOME-018,تعليق الفوط النظيفة.,3,,,بطاقة مشاركة مطلوبة,Pasted text (3)(3).txt,simple,simple,simple,simple,تطابقت الأبعاد الثلاثة: حجم الدور بسيط، الترابط والتنظيم بسيط، الاختيار والتكيف بسيط.,false
HOME-019-OP001,HOME-019,إغلاق النوافذ بإحكام.,1,,,بطاقة مشاركة مطلوبة,Pasted text (3)(3).txt,simple,simple,simple,simple,تطابقت الأبعاد الثلاثة: حجم الدور بسيط، الترابط والتنظيم بسيط، الاختيار والتكيف بسيط.,false
HOME-019-OP002,HOME-019,فصل قوابس الأجهزة الكهربائية.,2,,,بطاقة مشاركة مطلوبة,Pasted text (3)(3).txt,moderate,moderate,moderate,simple,اعتُمد مستوى بُعدين من ثلاثة: حجم الدور متوسط، الترابط والتنظيم متوسط، الاختيار والتكيف بسيط.,false
HOME-019-OP003,HOME-019,جمع القمامة للتخلص منها.,3,,,بطاقة مشاركة مطلوبة,Pasted text (3)(3).txt,simple,simple,moderate,simple,اعتُمد مستوى بُعدين من ثلاثة: حجم الدور بسيط، الترابط والتنظيم متوسط، الاختيار والتكيف بسيط.,false
HOME-020-OP001,HOME-020,فتح النوافذ للتهوية.,1,,,بطاقة مشاركة مطلوبة,Pasted text (3)(3).txt,simple,simple,simple,simple,تطابقت الأبعاد الثلاثة: حجم الدور بسيط، الترابط والتنظيم بسيط، الاختيار والتكيف بسيط.,false
HOME-020-OP002,HOME-020,إزالة الأغطية الواقية عن الأثاث.,2,,,بطاقة مشاركة مطلوبة,Pasted text (3)(3).txt,moderate,moderate,moderate,simple,اعتُمد مستوى بُعدين من ثلاثة: حجم الدور متوسط، الترابط والتنظيم متوسط، الاختيار والتكيف بسيط.,false
HOME-020-OP003,HOME-020,تفريغ حقائب السفر.,3,,,بطاقة مشاركة مطلوبة,Pasted text (3)(3).txt,simple,simple,simple,simple,تطابقت الأبعاد الثلاثة: حجم الدور بسيط، الترابط والتنظيم بسيط، الاختيار والتكيف بسيط.,false
HOME-021-OP001,HOME-021,خلع الشراشف وأكياس الوسائد المستخدمة.,1,,,بطاقة مشاركة مطلوبة,Pasted text (3)(3).txt,moderate,moderate,moderate,simple,اعتُمد مستوى بُعدين من ثلاثة: حجم الدور متوسط، الترابط والتنظيم متوسط، الاختيار والتكيف بسيط.,false
